timeSecond,phase,arrivedStudents,windowQueues,totalQueuing,servingStudents,waitingForSeatStudents,diningStudents,actualSeatedTables,actualSeatedSeats,reservedOrOccupiedTables,reservedOrOccupiedSeats,lockedOnlySeats,leftNormally,balkedStudents,actualTableSeatGroups,tableReservationCounts
178,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
179,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
180,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
181,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
182,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
183,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
184,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
185,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
186,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
187,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
188,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
189,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
190,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
191,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
192,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
193,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
194,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
195,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
196,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
197,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
198,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
199,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
200,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
201,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
202,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
203,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
204,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
205,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
206,"午餐",3,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
207,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
208,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
209,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
210,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
211,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
212,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
213,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
214,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
215,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
216,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
217,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
218,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
219,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
220,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
221,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
222,"午餐",7,"W1=1|W2=0|W3=0|W4=0|W5=0",1,3,0,3,3,3,3,3,0,0,0,"T11=[3211, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T110=1|T191=1"
223,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
224,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
225,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
226,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
227,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
228,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
229,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
230,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
231,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
232,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
233,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
234,"午餐",7,"W1=0|W2=0|W3=0|W4=0|W5=0",0,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
235,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
236,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
237,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
238,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,4,4,4,4,7,3,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, -1, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
239,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
240,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
241,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
242,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
243,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
244,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
245,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
246,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
247,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
248,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
249,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
250,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
251,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
252,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
253,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
254,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
255,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
256,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
257,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
258,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
259,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
260,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
261,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
262,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
263,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
264,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
265,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
266,"午餐",8,"W1=0|W2=1|W3=0|W4=0|W5=0",1,2,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
267,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
268,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
269,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
270,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
271,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
272,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
273,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
274,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
275,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
276,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
277,"午餐",9,"W1=0|W2=1|W3=0|W4=0|W5=0",1,3,0,5,4,5,4,7,2,0,0,"T11=[3211, -1, -1, -1]|T82=[5490, 5490, -1, -1]|T110=[3326, -1, -1, -1]|T191=[6631, -1, -1, -1]","T11=1|T82=4|T110=1|T191=1"
